2 100 -20 20 100
-10.0 -10.0 -30.0
-10.0 -9.8 -29.6
-10.0 -9.6 -29.2
-10.0 -9.4 -28.8
-10.0 -9.2 -28.4
-10.0 -9.0 -28.0
-10.0 -8.8 -27.6
-10.0 -8.6 -27.2
-10.0 -8.4 -26.8
-10.0 -8.2 -26.4
-10.0 -8.0 -26.0
-10.0 -7.8 -25.6
-10.0 -7.6 -25.2
-10.0 -7.4 -24.8
-10.0 -7.199999999999999 -24.4
-10.0 -7.0 -24.0
-10.0 -6.8 -23.6
-10.0 -6.6 -23.2
-10.0 -6.4 -22.8
-10.0 -6.199999999999999 -22.4
-10.0 -6.0 -22.0
-10.0 -5.8 -21.6
-10.0 -5.6 -21.2
-10.0 -5.3999999999999995 -20.799999999999997
-10.0 -5.199999999999999 -20.4
-10.0 -5.0 -20.0
-10.0 -4.8 -19.6
-10.0 -4.6 -19.2
-10.0 -4.3999999999999995 -18.799999999999997
-10.0 -4.199999999999999 -18.4
-10.0 -4.0 -18.0
-10.0 -3.8 -17.6
-10.0 -3.5999999999999996 -17.2
-10.0 -3.3999999999999995 -16.799999999999997
-10.0 -3.1999999999999993 -16.4
-10.0 -3.0 -16.0
-10.0 -2.8 -15.6
-10.0 -2.5999999999999996 -15.2
-10.0 -2.3999999999999995 -14.799999999999999
-10.0 -2.1999999999999993 -14.399999999999999
-10.0 -2.0 -14.0
-10.0 -1.799999999999999 -13.599999999999998
-10.0 -1.5999999999999996 -13.2
-10.0 -1.4000000000000004 -12.8
-10.0 -1.1999999999999993 -12.399999999999999
-10.0 -1.0 -12.0
-10.0 -0.7999999999999989 -11.599999999999998
-10.0 -0.5999999999999996 -11.2
-10.0 -0.3999999999999986 -10.799999999999997
-10.0 -0.1999999999999993 -10.399999999999999
-10.0 0.0 -10.0
-10.0 0.20000000000000107 -9.599999999999998
-10.0 0.40000000000000036 -9.2
-10.0 0.6000000000000014 -8.799999999999997
-10.0 0.8000000000000007 -8.399999999999999
-10.0 1.0 -8.0
-10.0 1.200000000000001 -7.599999999999998
-10.0 1.4000000000000004 -7.199999999999999
-10.0 1.6000000000000014 -6.799999999999997
-10.0 1.8000000000000007 -6.399999999999999
-10.0 2.0 -6.0
-10.0 2.200000000000001 -5.599999999999998
-10.0 2.4000000000000004 -5.199999999999999
-10.0 2.6000000000000014 -4.799999999999997
-10.0 2.8000000000000007 -4.399999999999999
-10.0 3.0 -4.0
-10.0 3.200000000000001 -3.599999999999998
-10.0 3.4000000000000004 -3.1999999999999993
-10.0 3.6000000000000014 -2.799999999999997
-10.0 3.8000000000000007 -2.3999999999999986
-10.0 4.0 -2.0
