2 100 -20 20 100
0.0 0.0 1.0
0.0 1.0 -6.0
0.0 2.0 -13.0
0.0 3.0 -20.0
0.0 4.0 -27.0
0.0 5.0 -34.0
0.0 6.0 -41.0
0.0 7.0 -48.0
0.0 8.0 -55.0
0.0 9.0 -62.0
0.0 10.0 -69.0
0.0 11.0 -76.0
0.0 12.0 -83.0
0.0 13.0 -90.0
0.0 14.0 -97.0
0.0 15.0 -104.0
0.0 16.0 -111.0
0.0 17.0 -118.0
0.0 18.0 -125.0
0.0 19.0 -132.0
0.0 20.0 -139.0
0.0 21.0 -146.0
0.0 22.0 -153.0
0.0 23.0 -160.0
0.0 24.0 -167.0
0.0 25.0 -174.0
0.0 26.0 -181.0
0.0 27.0 -188.0
0.0 28.0 -195.0
0.0 29.0 -202.0
0.0 30.0 -209.0
0.0 31.0 -216.0
0.0 32.0 -223.0
0.0 33.0 -230.0
0.0 34.0 -237.0
0.0 35.0 -244.0
0.0 36.0 -251.0
0.0 37.0 -258.0
0.0 38.0 -265.0
0.0 39.0 -272.0
0.0 40.0 -279.0
0.0 41.0 -286.0
0.0 42.0 -293.0
0.0 43.0 -300.0
0.0 44.0 -307.0
0.0 45.0 -314.0
0.0 46.0 -321.0
0.0 47.0 -328.0
0.0 48.0 -335.0
0.0 49.0 -342.0
0.0 50.0 -349.0
0.0 51.0 -356.0
0.0 52.0 -363.0
0.0 53.0 -370.0
0.0 54.0 -377.0
0.0 55.0 -384.0
0.0 56.0 -391.0
0.0 57.0 -398.0
0.0 58.0 -405.0
0.0 59.0 -412.0
0.0 60.0 -419.0
0.0 61.0 -426.0
0.0 62.0 -433.0
0.0 63.0 -440.0
0.0 64.0 -447.0
0.0 65.0 -454.0
0.0 66.0 -461.0
0.0 67.0 -468.0
0.0 68.0 -475.0
0.0 69.0 -482.0
0.0 70.0 -489.0
0.0 71.0 -496.0
0.0 72.0 -503.0
0.0 73.0 -510.0
0.0 74.0 -517.0
0.0 75.0 -524.0
0.0 76.0 -531.0
0.0 77.0 -538.0
0.0 78.0 -545.0
0.0 79.0 -552.0
0.0 80.0 -559.0
0.0 81.0 -566.0
0.0 82.0 -573.0
0.0 83.0 -580.0
0.0 84.0 -587.0
0.0 85.0 -594.0
0.0 86.0 -601.0
0.0 87.0 -608.0
0.0 88.0 -615.0
0.0 89.0 -622.0
0.0 90.0 -629.0
0.0 91.0 -636.0
0.0 92.0 -643.0
0.0 93.0 -650.0
0.0 94.0 -657.0
0.0 95.0 -664.0
0.0 96.0 -671.0
0.0 97.0 -678.0
0.0 98.0 -685.0
0.0 99.0 -692.0
1.0 0.0 2.0
1.0 1.0 -2.0
1.0 2.0 -6.0
1.0 3.0 -10.0
1.0 4.0 -14.0
1.0 5.0 -18.0
1.0 6.0 -22.0
1.0 7.0 -26.0
1.0 8.0 -30.0
1.0 9.0 -34.0
1.0 10.0 -38.0
1.0 11.0 -42.0
1.0 12.0 -46.0
1.0 13.0 -50.0
1.0 14.0 -54.0
1.0 15.0 -58.0
1.0 16.0 -62.0
1.0 17.0 -66.0
1.0 18.0 -70.0
1.0 19.0 -74.0
1.0 20.0 -78.0
1.0 21.0 -82.0
1.0 22.0 -86.0
1.0 23.0 -90.0
1.0 24.0 -94.0
1.0 25.0 -98.0
1.0 26.0 -102.0
1.0 27.0 -106.0
1.0 28.0 -110.0
1.0 29.0 -114.0
1.0 30.0 -118.0
1.0 31.0 -122.0
1.0 32.0 -126.0
1.0 33.0 -130.0
1.0 34.0 -134.0
1.0 35.0 -138.0
1.0 36.0 -142.0
1.0 37.0 -146.0
1.0 38.0 -150.0
1.0 39.0 -154.0
1.0 40.0 -158.0
1.0 41.0 -162.0
1.0 42.0 -166.0
1.0 43.0 -170.0
1.0 44.0 -174.0
1.0 45.0 -178.0
1.0 46.0 -182.0
1.0 47.0 -186.0
1.0 48.0 -190.0
1.0 49.0 -194.0
1.0 50.0 -198.0
1.0 51.0 -202.0
1.0 52.0 -206.0
1.0 53.0 -210.0
1.0 54.0 -214.0
1.0 55.0 -218.0
1.0 56.0 -222.0
1.0 57.0 -226.0
1.0 58.0 -230.0
1.0 59.0 -234.0
1.0 60.0 -238.0
1.0 61.0 -242.0
1.0 62.0 -246.0
1.0 63.0 -250.0
1.0 64.0 -254.0
1.0 65.0 -258.0
1.0 66.0 -262.0
1.0 67.0 -266.0
1.0 68.0 -270.0
1.0 69.0 -274.0
1.0 70.0 -278.0
1.0 71.0 -282.0
1.0 72.0 -286.0
1.0 73.0 -290.0
1.0 74.0 -294.0
1.0 75.0 -298.0
1.0 76.0 -302.0
1.0 77.0 -306.0
1.0 78.0 -310.0
1.0 79.0 -314.0
1.0 80.0 -318.0
1.0 81.0 -322.0
1.0 82.0 -326.0
1.0 83.0 -330.0
1.0 84.0 -334.0
1.0 85.0 -338.0
1.0 86.0 -342.0
1.0 87.0 -346.0
1.0 88.0 -350.0
1.0 89.0 -354.0
1.0 90.0 -358.0
1.0 91.0 -362.0
1.0 92.0 -366.0
1.0 93.0 -370.0
1.0 94.0 -374.0
1.0 95.0 -378.0
1.0 96.0 -382.0
1.0 97.0 -386.0
1.0 98.0 -390.0
1.0 99.0 -394.0
2.0 0.0 5.0
2.0 1.0 4.0
2.0 2.0 3.0
2.0 3.0 2.0
2.0 4.0 1.0
2.0 5.0 0.0
2.0 6.0 -1.0
2.0 7.0 -2.0
2.0 8.0 -3.0
2.0 9.0 -4.0
2.0 10.0 -5.0
2.0 11.0 -6.0
2.0 12.0 -7.0
2.0 13.0 -8.0
2.0 14.0 -9.0
2.0 15.0 -10.0
2.0 16.0 -11.0
2.0 17.0 -12.0
2.0 18.0 -13.0
2.0 19.0 -14.0
2.0 20.0 -15.0
2.0 21.0 -16.0
2.0 22.0 -17.0
2.0 23.0 -18.0
2.0 24.0 -19.0
2.0 25.0 -20.0
2.0 26.0 -21.0
2.0 27.0 -22.0
2.0 28.0 -23.0
2.0 29.0 -24.0
2.0 30.0 -25.0
2.0 31.0 -26.0
2.0 32.0 -27.0
2.0 33.0 -28.0
2.0 34.0 -29.0
2.0 35.0 -30.0
2.0 36.0 -31.0
2.0 37.0 -32.0
2.0 38.0 -33.0
2.0 39.0 -34.0
2.0 40.0 -35.0
2.0 41.0 -36.0
2.0 42.0 -37.0
2.0 43.0 -38.0
2.0 44.0 -39.0
2.0 45.0 -40.0
2.0 46.0 -41.0
2.0 47.0 -42.0
2.0 48.0 -43.0
2.0 49.0 -44.0
2.0 50.0 -45.0
2.0 51.0 -46.0
2.0 52.0 -47.0
2.0 53.0 -48.0
2.0 54.0 -49.0
2.0 55.0 -50.0
2.0 56.0 -51.0
2.0 57.0 -52.0
2.0 58.0 -53.0
2.0 59.0 -54.0
2.0 60.0 -55.0
2.0 61.0 -56.0
2.0 62.0 -57.0
2.0 63.0 -58.0
2.0 64.0 -59.0
2.0 65.0 -60.0
2.0 66.0 -61.0
2.0 67.0 -62.0
2.0 68.0 -63.0
2.0 69.0 -64.0
2.0 70.0 -65.0
2.0 71.0 -66.0
2.0 72.0 -67.0
2.0 73.0 -68.0
2.0 74.0 -69.0
2.0 75.0 -70.0
2.0 76.0 -71.0
2.0 77.0 -72.0
2.0 78.0 -73.0
2.0 79.0 -74.0
2.0 80.0 -75.0
2.0 81.0 -76.0
2.0 82.0 -77.0
2.0 83.0 -78.0
2.0 84.0 -79.0
2.0 85.0 -80.0
2.0 86.0 -81.0
2.0 87.0 -82.0
2.0 88.0 -83.0
2.0 89.0 -84.0
2.0 90.0 -85.0
2.0 91.0 -86.0
2.0 92.0 -87.0
2.0 93.0 -88.0
2.0 94.0 -89.0
2.0 95.0 -90.0
2.0 96.0 -91.0
2.0 97.0 -92.0
2.0 98.0 -93.0
2.0 99.0 -94.0
3.0 0.0 10.0
3.0 1.0 12.0
3.0 2.0 14.0
3.0 3.0 16.0
3.0 4.0 18.0
3.0 5.0 20.0
3.0 6.0 22.0
3.0 7.0 24.0
3.0 8.0 26.0
3.0 9.0 28.0
3.0 10.0 30.0
3.0 11.0 32.0
3.0 12.0 34.0
3.0 13.0 36.0
3.0 14.0 38.0
3.0 15.0 40.0
3.0 16.0 42.0
3.0 17.0 44.0
3.0 18.0 46.0
3.0 19.0 48.0
3.0 20.0 50.0
3.0 21.0 52.0
3.0 22.0 54.0
3.0 23.0 56.0
3.0 24.0 58.0
3.0 25.0 60.0
3.0 26.0 62.0
3.0 27.0 64.0
3.0 28.0 66.0
3.0 29.0 68.0
3.0 30.0 70.0
3.0 31.0 72.0
3.0 32.0 74.0
3.0 33.0 76.0
3.0 34.0 78.0
3.0 35.0 80.0
3.0 36.0 82.0
3.0 37.0 84.0
3.0 38.0 86.0
3.0 39.0 88.0
3.0 40.0 90.0
3.0 41.0 92.0
3.0 42.0 94.0
3.0 43.0 96.0
3.0 44.0 98.0
3.0 45.0 100.0
3.0 46.0 102.0
3.0 47.0 104.0
3.0 48.0 106.0
3.0 49.0 108.0
3.0 50.0 110.0
3.0 51.0 112.0
3.0 52.0 114.0
3.0 53.0 116.0
3.0 54.0 118.0
3.0 55.0 120.0
3.0 56.0 122.0
3.0 57.0 124.0
3.0 58.0 126.0
3.0 59.0 128.0
3.0 60.0 130.0
3.0 61.0 132.0
3.0 62.0 134.0
3.0 63.0 136.0
3.0 64.0 138.0
3.0 65.0 140.0
3.0 66.0 142.0
3.0 67.0 144.0
3.0 68.0 146.0
3.0 69.0 148.0
3.0 70.0 150.0
3.0 71.0 152.0
3.0 72.0 154.0
3.0 73.0 156.0
3.0 74.0 158.0
3.0 75.0 160.0
3.0 76.0 162.0
3.0 77.0 164.0
3.0 78.0 166.0
3.0 79.0 168.0
3.0 80.0 170.0
3.0 81.0 172.0
3.0 82.0 174.0
3.0 83.0 176.0
3.0 84.0 178.0
3.0 85.0 180.0
3.0 86.0 182.0
3.0 87.0 184.0
3.0 88.0 186.0
3.0 89.0 188.0
3.0 90.0 190.0
3.0 91.0 192.0
3.0 92.0 194.0
3.0 93.0 196.0
3.0 94.0 198.0
3.0 95.0 200.0
3.0 96.0 202.0
3.0 97.0 204.0
3.0 98.0 206.0
3.0 99.0 208.0
4.0 0.0 17.0
4.0 1.0 22.0
4.0 2.0 27.0
4.0 3.0 32.0
4.0 4.0 37.0
4.0 5.0 42.0
4.0 6.0 47.0
4.0 7.0 52.0
4.0 8.0 57.0
4.0 9.0 62.0
4.0 10.0 67.0
4.0 11.0 72.0
4.0 12.0 77.0
4.0 13.0 82.0
4.0 14.0 87.0
4.0 15.0 92.0
4.0 16.0 97.0
4.0 17.0 102.0
4.0 18.0 107.0
4.0 19.0 112.0
4.0 20.0 117.0
4.0 21.0 122.0
4.0 22.0 127.0
4.0 23.0 132.0
4.0 24.0 137.0
4.0 25.0 142.0
4.0 26.0 147.0
4.0 27.0 152.0
4.0 28.0 157.0
4.0 29.0 162.0
4.0 30.0 167.0
4.0 31.0 172.0
4.0 32.0 177.0
4.0 33.0 182.0
4.0 34.0 187.0
4.0 35.0 192.0
4.0 36.0 197.0
4.0 37.0 202.0
4.0 38.0 207.0
4.0 39.0 212.0
4.0 40.0 217.0
4.0 41.0 222.0
4.0 42.0 227.0
4.0 43.0 232.0
4.0 44.0 237.0
4.0 45.0 242.0
4.0 46.0 247.0
4.0 47.0 252.0
4.0 48.0 257.0
4.0 49.0 262.0
4.0 50.0 267.0
4.0 51.0 272.0
4.0 52.0 277.0
4.0 53.0 282.0
4.0 54.0 287.0
4.0 55.0 292.0
4.0 56.0 297.0
4.0 57.0 302.0
4.0 58.0 307.0
4.0 59.0 312.0
4.0 60.0 317.0
4.0 61.0 322.0
4.0 62.0 327.0
4.0 63.0 332.0
4.0 64.0 337.0
4.0 65.0 342.0
4.0 66.0 347.0
4.0 67.0 352.0
4.0 68.0 357.0
4.0 69.0 362.0
4.0 70.0 367.0
4.0 71.0 372.0
4.0 72.0 377.0
4.0 73.0 382.0
4.0 74.0 387.0
4.0 75.0 392.0
4.0 76.0 397.0
4.0 77.0 402.0
4.0 78.0 407.0
4.0 79.0 412.0
4.0 80.0 417.0
4.0 81.0 422.0
4.0 82.0 427.0
4.0 83.0 432.0
4.0 84.0 437.0
4.0 85.0 442.0
4.0 86.0 447.0
4.0 87.0 452.0
4.0 88.0 457.0
4.0 89.0 462.0
4.0 90.0 467.0
4.0 91.0 472.0
4.0 92.0 477.0
4.0 93.0 482.0
4.0 94.0 487.0
4.0 95.0 492.0
4.0 96.0 497.0
4.0 97.0 502.0
4.0 98.0 507.0
4.0 99.0 512.0
5.0 0.0 26.0
5.0 1.0 34.0
5.0 2.0 42.0
5.0 3.0 50.0
5.0 4.0 58.0
5.0 5.0 66.0
5.0 6.0 74.0
5.0 7.0 82.0
5.0 8.0 90.0
5.0 9.0 98.0
5.0 10.0 106.0
5.0 11.0 114.0
5.0 12.0 122.0
5.0 13.0 130.0
5.0 14.0 138.0
5.0 15.0 146.0
5.0 16.0 154.0
5.0 17.0 162.0
5.0 18.0 170.0
5.0 19.0 178.0
5.0 20.0 186.0
5.0 21.0 194.0
5.0 22.0 202.0
5.0 23.0 210.0
5.0 24.0 218.0
5.0 25.0 226.0
5.0 26.0 234.0
5.0 27.0 242.0
5.0 28.0 250.0
5.0 29.0 258.0
5.0 30.0 266.0
5.0 31.0 274.0
5.0 32.0 282.0
5.0 33.0 290.0
5.0 34.0 298.0
5.0 35.0 306.0
5.0 36.0 314.0
5.0 37.0 322.0
5.0 38.0 330.0
5.0 39.0 338.0
5.0 40.0 346.0
5.0 41.0 354.0
5.0 42.0 362.0
5.0 43.0 370.0
5.0 44.0 378.0
5.0 45.0 386.0
5.0 46.0 394.0
5.0 47.0 402.0
5.0 48.0 410.0
5.0 49.0 418.0
5.0 50.0 426.0
5.0 51.0 434.0
5.0 52.0 442.0
5.0 53.0 450.0
5.0 54.0 458.0
5.0 55.0 466.0
5.0 56.0 474.0
5.0 57.0 482.0
5.0 58.0 490.0
5.0 59.0 498.0
5.0 60.0 506.0
5.0 61.0 514.0
5.0 62.0 522.0
5.0 63.0 530.0
5.0 64.0 538.0
5.0 65.0 546.0
5.0 66.0 554.0
5.0 67.0 562.0
5.0 68.0 570.0
5.0 69.0 578.0
5.0 70.0 586.0
5.0 71.0 594.0
5.0 72.0 602.0
5.0 73.0 610.0
5.0 74.0 618.0
5.0 75.0 626.0
5.0 76.0 634.0
5.0 77.0 642.0
5.0 78.0 650.0
5.0 79.0 658.0
5.0 80.0 666.0
5.0 81.0 674.0
5.0 82.0 682.0
5.0 83.0 690.0
5.0 84.0 698.0
5.0 85.0 706.0
5.0 86.0 714.0
5.0 87.0 722.0
5.0 88.0 730.0
5.0 89.0 738.0
5.0 90.0 746.0
5.0 91.0 754.0
5.0 92.0 762.0
5.0 93.0 770.0
5.0 94.0 778.0
5.0 95.0 786.0
5.0 96.0 794.0
5.0 97.0 802.0
5.0 98.0 810.0
5.0 99.0 818.0
6.0 0.0 37.0
6.0 1.0 48.0
6.0 2.0 59.0
6.0 3.0 70.0
6.0 4.0 81.0
6.0 5.0 92.0
6.0 6.0 103.0
6.0 7.0 114.0
6.0 8.0 125.0
6.0 9.0 136.0
6.0 10.0 147.0
6.0 11.0 158.0
6.0 12.0 169.0
6.0 13.0 180.0
6.0 14.0 191.0
6.0 15.0 202.0
6.0 16.0 213.0
6.0 17.0 224.0
6.0 18.0 235.0
6.0 19.0 246.0
6.0 20.0 257.0
6.0 21.0 268.0
6.0 22.0 279.0
6.0 23.0 290.0
6.0 24.0 301.0
6.0 25.0 312.0
6.0 26.0 323.0
6.0 27.0 334.0
6.0 28.0 345.0
6.0 29.0 356.0
6.0 30.0 367.0
6.0 31.0 378.0
6.0 32.0 389.0
6.0 33.0 400.0
6.0 34.0 411.0
6.0 35.0 422.0
6.0 36.0 433.0
6.0 37.0 444.0
6.0 38.0 455.0
6.0 39.0 466.0
6.0 40.0 477.0
6.0 41.0 488.0
6.0 42.0 499.0
6.0 43.0 510.0
6.0 44.0 521.0
6.0 45.0 532.0
6.0 46.0 543.0
6.0 47.0 554.0
6.0 48.0 565.0
6.0 49.0 576.0
6.0 50.0 587.0
6.0 51.0 598.0
6.0 52.0 609.0
6.0 53.0 620.0
6.0 54.0 631.0
6.0 55.0 642.0
6.0 56.0 653.0
6.0 57.0 664.0
6.0 58.0 675.0
6.0 59.0 686.0
6.0 60.0 697.0
6.0 61.0 708.0
6.0 62.0 719.0
6.0 63.0 730.0
6.0 64.0 741.0
6.0 65.0 752.0
6.0 66.0 763.0
6.0 67.0 774.0
6.0 68.0 785.0
6.0 69.0 796.0
6.0 70.0 807.0
6.0 71.0 818.0
6.0 72.0 829.0
