2 100 -20 20 100
-1000.0 -1000.0 4007001.0
-1000.0 -980.0 3946861.0
-1000.0 -960.0 3886721.0
-1000.0 -940.0 3826581.0
-1000.0 -920.0 3766441.0
-1000.0 -900.0 3706301.0
-1000.0 -880.0 3646161.0
-1000.0 -860.0 3586021.0
-1000.0 -840.0 3525881.0
-1000.0 -820.0 3465741.0
-1000.0 -800.0 3405601.0
-1000.0 -780.0 3345461.0
-1000.0 -760.0 3285321.0
-1000.0 -740.0 3225181.0
-1000.0 -720.0 3165041.0
-1000.0 -700.0 3104901.0
-1000.0 -680.0 3044761.0
-1000.0 -660.0 2984621.0
-1000.0 -640.0 2924481.0
-1000.0 -620.0 2864341.0
-1000.0 -600.0 2804201.0
-1000.0 -580.0 2744061.0
-1000.0 -560.0 2683921.0
-1000.0 -540.0 2623781.0
-1000.0 -520.0 2563641.0
-1000.0 -500.0 2503501.0
-1000.0 -480.0 2443361.0
-1000.0 -460.0 2383221.0
-1000.0 -440.0 2323081.0
-1000.0 -420.0 2262941.0
-1000.0 -400.0 2202801.0
-1000.0 -380.0 2142661.0
-1000.0 -360.0 2082521.0
-1000.0 -340.0 2022381.0
-1000.0 -320.0 1962241.0
-1000.0 -300.0 1902101.0
-1000.0 -280.0 1841961.0
-1000.0 -260.0 1781821.0
-1000.0 -240.0 1721681.0
-1000.0 -220.0 1661541.0
-1000.0 -200.0 1601401.0
-1000.0 -180.0 1541261.0
-1000.0 -160.0 1481121.0
-1000.0 -140.0 1420981.0
-1000.0 -120.0 1360841.0
-1000.0 -100.0 1300701.0
-1000.0 -80.0 1240561.0
-1000.0 -60.0 1180421.0
-1000.0 -40.0 1120281.0
-1000.0 -20.0 1060141.0
-1000.0 0.0 1000001.0
-1000.0 20.0 939861.0
-1000.0 40.0 879721.0
-1000.0 60.0 819581.0
-1000.0 80.0 759441.0
-1000.0 100.0 699301.0
-1000.0 120.0 639161.0
-1000.0 140.0 579021.0
-1000.0 160.0 518881.0
-1000.0 180.0 458741.0
-1000.0 200.0 398601.0
-1000.0 220.0 338461.0
-1000.0 240.0 278321.0
-1000.0 260.0 218181.0
-1000.0 280.0 158041.0
-1000.0 300.0 97901.0
-1000.0 320.0 37761.0
-1000.0 340.0 -22379.0
-1000.0 360.0 -82519.0
-1000.0 380.0 -142659.0
-1000.0 400.0 -202799.0
-1000.0 420.0 -262939.0
-1000.0 440.0 -323079.0
-1000.0 460.0 -383219.0
-1000.0 480.0 -443359.0
-1000.0 500.0 -503499.0
-1000.0 520.0 -563639.0
-1000.0 540.0 -623779.0
-1000.0 560.0 -683919.0
-1000.0 580.0 -744059.0
-1000.0 600.0 -804199.0
-1000.0 620.0 -864339.0
-1000.0 640.0 -924479.0
-1000.0 660.0 -984619.0
-1000.0 680.0 -1044759.0
-1000.0 700.0 -1104899.0
-1000.0 720.0 -1165039.0
-1000.0 740.0 -1225179.0
-1000.0 760.0 -1285319.0
-1000.0 780.0 -1345459.0
-1000.0 800.0 -1405599.0
-1000.0 820.0 -1465739.0
-1000.0 840.0 -1525879.0
-1000.0 860.0 -1586019.0
-1000.0 880.0 -1646159.0
-1000.0 900.0 -1706299.0
-1000.0 920.0 -1766439.0
-1000.0 940.0 -1826579.0
-1000.0 960.0 -1886719.0
-1000.0 980.0 -1946859.0
-980.0 -1000.0 3907401.0
-980.0 -980.0 3848461.0
-980.0 -960.0 3789521.0
-980.0 -940.0 3730581.0
-980.0 -920.0 3671641.0
-980.0 -900.0 3612701.0
-980.0 -880.0 3553761.0
-980.0 -860.0 3494821.0
-980.0 -840.0 3435881.0
-980.0 -820.0 3376941.0
-980.0 -800.0 3318001.0
-980.0 -780.0 3259061.0
-980.0 -760.0 3200121.0
-980.0 -740.0 3141181.0
-980.0 -720.0 3082241.0
-980.0 -700.0 3023301.0
-980.0 -680.0 2964361.0
-980.0 -660.0 2905421.0
-980.0 -640.0 2846481.0
-980.0 -620.0 2787541.0
-980.0 -600.0 2728601.0
-980.0 -580.0 2669661.0
-980.0 -560.0 2610721.0
-980.0 -540.0 2551781.0
-980.0 -520.0 2492841.0
-980.0 -500.0 2433901.0
-980.0 -480.0 2374961.0
-980.0 -460.0 2316021.0
-980.0 -440.0 2257081.0
-980.0 -420.0 2198141.0
-980.0 -400.0 2139201.0
-980.0 -380.0 2080261.0
-980.0 -360.0 2021321.0
-980.0 -340.0 1962381.0
-980.0 -320.0 1903441.0
-980.0 -300.0 1844501.0
-980.0 -280.0 1785561.0
-980.0 -260.0 1726621.0
-980.0 -240.0 1667681.0
-980.0 -220.0 1608741.0
-980.0 -200.0 1549801.0
-980.0 -180.0 1490861.0
-980.0 -160.0 1431921.0
-980.0 -140.0 1372981.0
-980.0 -120.0 1314041.0
-980.0 -100.0 1255101.0
-980.0 -80.0 1196161.0
-980.0 -60.0 1137221.0
-980.0 -40.0 1078281.0
-980.0 -20.0 1019341.0
