2 100 -20 20 100
-10.0 -10.0 471.0
-10.0 -9.8 463.6
-10.0 -9.6 456.2
-10.0 -9.4 448.8
-10.0 -9.2 441.4
-10.0 -9.0 434.0
-10.0 -8.8 426.6
-10.0 -8.6 419.2
-10.0 -8.4 411.8
-10.0 -8.2 404.4
-10.0 -8.0 397.0
-10.0 -7.8 389.6
-10.0 -7.6 382.2
-10.0 -7.4 374.8
-10.0 -7.199999999999999 367.4
-10.0 -7.0 360.0
-10.0 -6.8 352.6
-10.0 -6.6 345.2
-10.0 -6.4 337.8
-10.0 -6.199999999999999 330.4
-10.0 -6.0 323.0
-10.0 -5.8 315.6
-10.0 -5.6 308.2
-10.0 -5.3999999999999995 300.8
-10.0 -5.199999999999999 293.4
-10.0 -5.0 286.0
-10.0 -4.8 278.6
-10.0 -4.6 271.2
-10.0 -4.3999999999999995 263.79999999999995
-10.0 -4.199999999999999 256.4
-10.0 -4.0 249.0
-10.0 -3.8 241.6
-10.0 -3.5999999999999996 234.2
-10.0 -3.3999999999999995 226.8
-10.0 -3.1999999999999993 219.39999999999998
-10.0 -3.0 212.0
-10.0 -2.8 204.6
-10.0 -2.5999999999999996 197.2
-10.0 -2.3999999999999995 189.8
-10.0 -2.1999999999999993 182.39999999999998
-10.0 -2.0 175.0
-10.0 -1.799999999999999 167.59999999999997
-10.0 -1.5999999999999996 160.2
-10.0 -1.4000000000000004 152.8
-10.0 -1.1999999999999993 145.39999999999998
-10.0 -1.0 138.0
-10.0 -0.7999999999999989 130.59999999999997
-10.0 -0.5999999999999996 123.19999999999999
-10.0 -0.3999999999999986 115.79999999999995
-10.0 -0.1999999999999993 108.39999999999996
-10.0 0.0 101.0
-10.0 0.20000000000000107 93.59999999999997
-10.0 0.40000000000000036 86.19999999999999
-10.0 0.6000000000000014 78.79999999999995
-10.0 0.8000000000000007 71.39999999999996
-10.0 1.0 64.0
-10.0 1.200000000000001 56.599999999999966
-10.0 1.4000000000000004 49.19999999999998
-10.0 1.6000000000000014 41.79999999999995
-10.0 1.8000000000000007 34.39999999999998
-10.0 2.0 27.0
-10.0 2.200000000000001 19.599999999999966
-10.0 2.4000000000000004 12.199999999999982
-10.0 2.6000000000000014 4.799999999999947
-10.0 2.8000000000000007 -2.6000000000000334
-10.0 3.0 -10.0
-10.0 3.200000000000001 -17.400000000000034
-10.0 3.4000000000000004 -24.80000000000002
-10.0 3.6000000000000014 -32.20000000000005
-10.0 3.8000000000000007 -39.60000000000004
-10.0 4.0 -47.0
-10.0 4.200000000000001 -54.400000000000034
-10.0 4.4 -61.800000000000004
-10.0 4.600000000000001 -69.20000000000007
-10.0 4.800000000000001 -76.60000000000004
-10.0 5.0 -84.0
-10.0 5.200000000000001 -91.40000000000003
-10.0 5.4 -98.80000000000001
-10.0 5.600000000000001 -106.20000000000007
-10.0 5.800000000000001 -113.60000000000004
-10.0 6.0 -121.0
-10.0 6.199999999999999 -128.39999999999998
-10.0 6.400000000000002 -135.80000000000007
-10.0 6.600000000000001 -143.20000000000007
-10.0 6.800000000000001 -150.60000000000002
-10.0 7.0 -158.0
-10.0 7.199999999999999 -165.39999999999998
-10.0 7.400000000000002 -172.80000000000007
-10.0 7.600000000000001 -180.20000000000007
-10.0 7.800000000000001 -187.60000000000002
-10.0 8.0 -195.0
-10.0 8.2 -202.39999999999998
-10.0 8.400000000000002 -209.80000000000007
-10.0 8.600000000000001 -217.20000000000007
-10.0 8.8 -224.60000000000002
-10.0 9.0 -232.0
-10.0 9.200000000000003 -239.40000000000015
-10.0 9.400000000000002 -246.80000000000007
-10.0 9.600000000000001 -254.20000000000007
-10.0 9.8 -261.6
-9.8 -10.0 461.04
-9.8 -9.8 453.7600000000001
-9.8 -9.6 446.48
-9.8 -9.4 439.20000000000005
-9.8 -9.2 431.92
-9.8 -9.0 424.64000000000004
-9.8 -8.8 417.36000000000007
-9.8 -8.6 410.08
-9.8 -8.4 402.80000000000007
-9.8 -8.2 395.52
-9.8 -8.0 388.24
-9.8 -7.8 380.96000000000004
-9.8 -7.6 373.68
-9.8 -7.4 366.40000000000003
-9.8 -7.199999999999999 359.12
-9.8 -7.0 351.84000000000003
-9.8 -6.8 344.56000000000006
-9.8 -6.6 337.28000000000003
-9.8 -6.4 330.00000000000006
-9.8 -6.199999999999999 322.72
-9.8 -6.0 315.44000000000005
-9.8 -5.8 308.1600000000001
-9.8 -5.6 300.88000000000005
-9.8 -5.3999999999999995 293.6
-9.8 -5.199999999999999 286.32
-9.8 -5.0 279.04
-9.8 -4.8 271.76000000000005
-9.8 -4.6 264.48
-9.8 -4.3999999999999995 257.2
-9.8 -4.199999999999999 249.92000000000002
-9.8 -4.0 242.64000000000004
-9.8 -3.8 235.36
-9.8 -3.5999999999999996 228.08
-9.8 -3.3999999999999995 220.8
-9.8 -3.1999999999999993 213.52
-9.8 -3.0 206.24
-9.8 -2.8 198.96
-9.8 -2.5999999999999996 191.68
-9.8 -2.3999999999999995 184.40000000000003
-9.8 -2.1999999999999993 177.12
-9.8 -2.0 169.84000000000003
-9.8 -1.799999999999999 162.55999999999997
-9.8 -1.5999999999999996 155.28
-9.8 -1.4000000000000004 148.00000000000006
-9.8 -1.1999999999999993 140.72
-9.8 -1.0 133.44000000000003
-9.8 -0.7999999999999989 126.15999999999998
-9.8 -0.5999999999999996 118.88000000000001
-9.8 -0.3999999999999986 111.59999999999997
-9.8 -0.1999999999999993 104.32
-9.8 0.0 97.04000000000002
-9.8 0.20000000000000107 89.75999999999998
-9.8 0.40000000000000036 82.48000000000002
-9.8 0.6000000000000014 75.19999999999996
-9.8 0.8000000000000007 67.91999999999999
-9.8 1.0 60.640000000000015
-9.8 1.200000000000001 53.35999999999998
-9.8 1.4000000000000004 46.080000000000005
-9.8 1.6000000000000014 38.79999999999997
-9.8 1.8000000000000007 31.519999999999992
-9.8 2.0 24.240000000000016
-9.8 2.200000000000001 16.95999999999998
-9.8 2.4000000000000004 9.68
-9.8 2.6000000000000014 2.39999999999997
-9.8 2.8000000000000007 -4.880000000000006
-9.8 3.0 -12.159999999999982
-9.8 3.200000000000001 -19.440000000000026
-9.8 3.4000000000000004 -26.720000000000006
-9.8 3.6000000000000014 -34.000000000000036
-9.8 3.8000000000000007 -41.280000000000015
-9.8 4.0 -48.55999999999999
-9.8 4.200000000000001 -55.84000000000003
-9.8 4.4 -63.120000000000005
-9.8 4.600000000000001 -70.40000000000003
-9.8 4.800000000000001 -77.68000000000002
-9.8 5.0 -84.95999999999998
-9.8 5.200000000000001 -92.24000000000004
-9.8 5.4 -99.52000000000001
-9.8 5.600000000000001 -106.80000000000004
-9.8 5.800000000000001 -114.08000000000003
-9.8 6.0 -121.35999999999999
-9.8 6.199999999999999 -128.64
-9.8 6.400000000000002 -135.92000000000007
-9.8 6.600000000000001 -143.20000000000005
-9.8 6.800000000000001 -150.48000000000002
-9.8 7.0 -157.76
-9.8 7.199999999999999 -165.03999999999996
-9.8 7.400000000000002 -172.32000000000008
-9.8 7.600000000000001 -179.60000000000005
-9.8 7.800000000000001 -186.88000000000005
-9.8 8.0 -194.16
-9.8 8.2 -201.43999999999994
-9.8 8.400000000000002 -208.72000000000008
-9.8 8.600000000000001 -216.00000000000006
-9.8 8.8 -223.28000000000003
-9.8 9.0 -230.56
-9.8 9.200000000000003 -237.8400000000001
-9.8 9.400000000000002 -245.12000000000006
-9.8 9.600000000000001 -252.40000000000006
-9.8 9.8 -259.68000000000006
-9.6 -10.0 451.15999999999997
-9.6 -9.8 444.0
-9.6 -9.6 436.84
-9.6 -9.4 429.68
-9.6 -9.2 422.52
-9.6 -9.0 415.36
-9.6 -8.8 408.20000000000005
-9.6 -8.6 401.03999999999996
-9.6 -8.4 393.88
-9.6 -8.2 386.7199999999999
-9.6 -8.0 379.55999999999995
-9.6 -7.8 372.4
-9.6 -7.6 365.23999999999995
-9.6 -7.4 358.08
-9.6 -7.199999999999999 350.91999999999996
-9.6 -7.0 343.76
-9.6 -6.8 336.6
-9.6 -6.6 329.44
-9.6 -6.4 322.28000000000003
-9.6 -6.199999999999999 315.11999999999995
-9.6 -6.0 307.96
-9.6 -5.8 300.8
-9.6 -5.6 293.64
-9.6 -5.3999999999999995 286.47999999999996
-9.6 -5.199999999999999 279.31999999999994
-9.6 -5.0 272.15999999999997
-9.6 -4.8 265.0
-9.6 -4.6 257.84
-9.6 -4.3999999999999995 250.67999999999995
-9.6 -4.199999999999999 243.51999999999995
-9.6 -4.0 236.35999999999999
-9.6 -3.8 229.19999999999996
-9.6 -3.5999999999999996 222.03999999999996
-9.6 -3.3999999999999995 214.88
-9.6 -3.1999999999999993 207.71999999999997
-9.6 -3.0 200.56
-9.6 -2.8 193.39999999999998
