1 100 -20 20 50
-1.0 -27.0
-0.96 -26.14688
-0.92 -25.34624
-0.88 -24.596159999999998
-0.84 -23.89472
-0.8 -23.240000000000002
-0.76 -22.63008
-0.72 -22.06304
-0.6799999999999999 -21.53696
-0.64 -21.04992
-0.6 -20.6
-0.56 -20.18528
-0.52 -19.80384
-0.48 -19.45376
-0.43999999999999995 -19.133119999999998
-0.4 -18.84
-0.36 -18.57248
-0.31999999999999995 -18.32864
-0.28 -18.10656
-0.24 -17.90432
-0.19999999999999996 -17.72
-0.16000000000000003 -17.55168
-0.12 -17.39744
-0.07999999999999996 -17.25536
-0.040000000000000036 -17.12352
0.0 -17.0
0.040000000000000036 -16.88288
0.08000000000000007 -16.77024
0.1200000000000001 -16.66016
0.15999999999999992 -16.550720000000002
0.19999999999999996 -16.44
0.24 -16.32608
0.28 -16.20704
0.32000000000000006 -16.08096
0.3600000000000001 -15.94592
0.40000000000000013 -15.799999999999999
0.43999999999999995 -15.64128
0.48 -15.46784
0.52 -15.27776
0.56 -15.06912
0.6000000000000001 -14.84
0.6400000000000001 -14.588479999999999
0.6799999999999999 -14.31264
0.72 -14.01056
0.76 -13.680319999999998
0.8 -13.32
0.8400000000000001 -12.927679999999999
0.8800000000000001 -12.501439999999999
0.9199999999999999 -12.03936
0.96 -11.539520000000001
